run_id,stage,model_id,preprocessing_mode,epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_kappa
confirm_B2-5_gamma_correction,confirm,B2-5,gamma_correction,12,0.723826102867271,0.9883933282760252,0.6385542168674698,0.5378661951075744,0.7872649229534014
confirm_B2-5_gamma_correction,confirm,B2-5,gamma_correction,13,0.7331658308253144,0.9273975610014904,0.6385542168674698,0.5519075568598679,0.7469425507862012
confirm_B2-5_gamma_correction,confirm,B2-5,gamma_correction,14,0.7092135088913368,0.8917091388300241,0.5903614457831325,0.42725855117554,0.7482850747346379
confirm_B2-5_gamma_correction,confirm,B2-5,gamma_correction,15,0.6838880896568298,0.9120897514274321,0.6385542168674698,0.5342055024178465,0.7385639630610639
confirm_B2-5_gamma_correction,confirm,B2-5,gamma_correction,16,0.6450487510724501,0.9980232586343605,0.5903614457831325,0.47616401589415086,0.7537444146559429
confirm_B2-5_gamma_correction,confirm,B2-5,gamma_correction,17,0.5681358020414006,1.0416323506688496,0.5542168674698795,0.49526698189366847,0.7063605570191946
confirm_B2-5_gamma_correction,confirm,B2-5,gamma_correction,18,0.5474575176383509,0.9424598611981035,0.6144578313253012,0.5341416704235294,0.6974998177709746
confirm_B2-5_gamma_correction,confirm,B2-5,gamma_correction,19,0.48491948734630236,1.1167933021683292,0.5662650602409639,0.5210008271298594,0.6665788607178136
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,1,1.4743165254592896,1.3042843025850963,0.46987951807228917,0.455896832071769,0.6820639927895449
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,2,1.1654647198590364,1.077980732343283,0.5662650602409639,0.5016455026455027,0.7980677691195656
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,3,1.0280359253738867,0.9890006170215377,0.6385542168674698,0.5841472038270668,0.8593485219356054
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,4,0.8929081468871145,0.9994816823178027,0.5903614457831325,0.5211401113298189,0.6899557277255118
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,5,0.7446305493513743,0.9447098683161907,0.6506024096385542,0.5659716786451291,0.7991981751572544
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,6,0.6089550802201936,1.010322949254369,0.5662650602409639,0.4874106727922138,0.6894738616063905
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,7,0.5372132679729751,0.9420826255557049,0.5903614457831325,0.5163060335890525,0.7970084712721086
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,8,0.540492791863102,0.9716851086501616,0.6746987951807228,0.5940953783059045,0.8247127465368508
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,9,0.4476537226275964,0.994153311812734,0.6144578313253012,0.5312773109243698,0.809379167284042
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,10,0.4081943102406733,0.9981140594884573,0.6385542168674698,0.5721816724277758,0.8338646304396174
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,11,0.40053377308403,1.0840611364468034,0.6385542168674698,0.5347390239306576,0.8010366051182378
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,12,0.2852285873031977,1.018937885761261,0.6506024096385542,0.5990338164251208,0.7694049048190705
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,13,0.34171684436274297,1.2064383094569286,0.6265060240963856,0.5431017270639912,0.7663637983253162
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,14,0.3477681255645373,1.0461116544453495,0.6626506024096386,0.5825396825396825,0.7865528679512505
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,15,0.3449764928808718,1.10961157837546,0.6385542168674698,0.5611677211677211,0.7425393090170072
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,16,0.28717004646631805,1.1328107973179184,0.6385542168674698,0.5535053113429486,0.7585264117214063
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,17,0.2678828174022563,1.2330299267567784,0.6385542168674698,0.5547907647907648,0.8248750694058856
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,18,0.25429572882977397,1.160060709140387,0.6385542168674698,0.5408929413298826,0.7776571097596293
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,19,0.2783687801749417,1.2382115491901535,0.5783132530120482,0.500914477776444,0.7360844194416297
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,20,0.1775500097622474,1.0687874282699033,0.6626506024096386,0.5455685055685056,0.7827856935155568
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,21,0.2217371601837151,1.1024406405098468,0.6867469879518072,0.5790617848970252,0.7908577918160201
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,22,0.22021236811397654,1.0084950047803212,0.6746987951807228,0.5911938476270274,0.7779900649598777
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,23,0.23652355244213885,1.2066527030554162,0.6144578313253012,0.5585324397824397,0.7692435370762272
confirm_B2-6_gray_gamma_clahe,confirm,B2-6,gray_gamma_clahe,24,0.24047718830406667,1.0902186230004551,0.6385542168674698,0.5363354911342527,0.8035291585969443
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,1,1.4934400565696486,1.169879463063665,0.4819277108433735,0.42810210876803556,0.5780233188720174
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,2,1.1910763249252783,1.0131809244672936,0.6626506024096386,0.6044234273840523,0.737198384103068
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,3,1.0461926781769955,0.9945663666150656,0.6506024096385542,0.5680172653856864,0.8316308048974861
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,4,0.9307271406506047,0.91426431701844,0.6987951807228916,0.6002089864158829,0.7931893687707641
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,5,0.7985978983568423,0.9928140001124647,0.6867469879518072,0.5828595834393516,0.8032109470261481
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,6,0.7040713100722342,0.945276895919478,0.6506024096385542,0.5653975653975654,0.7889659015708266
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,7,0.5955438148794752,0.8796127395457533,0.6506024096385542,0.5656012836218786,0.760183227625088
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,8,0.5775170324426708,0.9695831623422094,0.6385542168674698,0.5435148477253741,0.8262057706640167
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,9,0.4570532222137307,0.9089518038623304,0.6746987951807228,0.6136741041244085,0.8072400191690936
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,10,0.47191155724453204,0.9694167260664055,0.6746987951807228,0.5300577249575552,0.8123452359590885
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,11,0.4223960249712973,0.9763354113303035,0.6626506024096386,0.5765876152832674,0.7197324853293119
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,12,0.3751515660547849,0.9749696024929184,0.6987951807228916,0.6005423083291935,0.8451860141757385
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,13,0.36827379167079927,1.0473917227193534,0.6144578313253012,0.4843570943860239,0.774780526735834
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,14,0.40008357875049116,0.9804859003388738,0.6987951807228916,0.5440256113042998,0.8411123873168355
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,15,0.3396892484390374,1.0258211622755211,0.6385542168674698,0.4760035366931918,0.8231115320861947
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,16,0.29463712098923595,1.0275170795888786,0.6144578313253012,0.4782953761214631,0.7449775466792721
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,17,0.2715740741879651,1.0333731289369514,0.6626506024096386,0.5184934576736788,0.8479000710572572
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,18,0.2838861074863058,1.0081295119710716,0.6987951807228916,0.5552279377235128,0.8301580581428168
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,19,0.20301048287162274,1.048093820910856,0.6506024096385542,0.5371376811594203,0.816702340909863
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,20,0.21528738742186265,0.9929166917341301,0.6746987951807228,0.5793709421753197,0.8145547398659432
confirm_B2-6_gamma_correction,confirm,B2-6,gamma_correction,21,0.24383656343050075,0.985205369541444,0.6987951807228916,0.5592873214859715,0.8199700822737472
