Group,Group Name,Group Note,Number of Signals,Signals,Strategy,Protocol,Fold,Epoch Selection Train Subjects,Validation Subject,Final Train Subjects,Test Subject,Late Weight - Waist Acceleration,Late Weight - Chest Acceleration,Late Weight - Left Ankle Acceleration,Late Weight - right Ankle Acceleration,Late Weight - left wrist Acceleration,Late Weight - right wrist Acceleration,Late Weight - EMG_magnitude_left,Late Weight - EMG_magnitude_right,Late Weight - left wrist electrodermal,Late Weight - right wrist electrodermal,Late Weight - left wrist Temperature,Late Weight - right wrist Temperature,Late Weight - Breath Frequency,Late Weight - Minute Ventilation,Late Weight - SpO2,Late Weight - Heart Rate,Late Fusion Bias,Best Epoch,Epoch Selection Trained Epochs,Epoch Selection Time Seconds,Final Training Time Seconds,Total Training Time Seconds,Number of Parameters,Epoch Selection Seed,Final Training Seed,Validation_Window_RMSE_W_kg,Validation_Window_MAE_W_kg,Validation_Window_R2_W_kg,Validation_Window_RMSE_kcal_min,Validation_Window_MAE_kcal_min,Validation_Window_R2_kcal_min,Validation_Segment_RMSE_W_kg,Validation_Segment_MAE_W_kg,Validation_Segment_R2_W_kg,Validation_Segment_RMSE_kcal_min,Validation_Segment_MAE_kcal_min,Validation_Segment_R2_kcal_min,Test_Window_RMSE_W_kg,Test_Window_MAE_W_kg,Test_Window_R2_W_kg,Test_Window_RMSE_kcal_min,Test_Window_MAE_kcal_min,Test_Window_R2_kcal_min,Test_Segment_RMSE_W_kg,Test_Segment_MAE_W_kg,Test_Segment_R2_W_kg,Test_Segment_RMSE_kcal_min,Test_Segment_MAE_kcal_min,Test_Segment_R2_kcal_min,Source_File
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",intermediate_fusion,two_stage_8_train_1_validation_then_9_train_1_test,5,"[1, 2, 3, 4, 7, 8, 9, 10]",6,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",5,,,,,,,,,,,,,,,,,,5,17,159.9554374217987,78.64231777191162,238.59775519371036,148545,11092,111092,1.050627459648562,0.8309330940246582,0.8824186325073242,1.024964394765103,0.8106363415718079,0.8824186325073242,0.9062294135550724,0.7732266187667847,0.9125182628631592,0.8840935451306018,0.7543395161628723,0.9125182628631592,1.56168855577814,1.0575776100158691,0.7572928667068481,1.5235419604360592,1.0317445993423462,0.7572929263114929,1.4670259624438324,0.997580111026764,0.7853162288665771,1.4311914923424105,0.973212480545044,0.7853162884712219,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",intermediate_fusion,two_stage_8_train_1_validation_then_9_train_1_test,6,"[1, 2, 3, 4, 5, 8, 9, 10]",7,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",6,,,,,,,,,,,,,,,,,,12,24,206.93307948112488,131.4846613407135,338.4177408218384,148545,11102,111102,0.8960391333114855,0.6171296238899231,0.940280020236969,1.2237873634346796,0.8428598046302795,0.940280020236969,0.662388025573636,0.5007814764976501,0.967364490032196,0.9046724334674489,0.6839542984962463,0.967364490032196,0.9392054621940552,0.7620503306388855,0.906035840511322,0.9162640590551888,0.7434360980987549,0.906035840511322,0.7824197404425725,0.6578784584999084,0.9347890615463256,0.7633079969235351,0.641808807849884,0.9347890615463256,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",intermediate_fusion,two_stage_8_train_1_validation_then_9_train_1_test,7,"[1, 2, 3, 4, 5, 6, 9, 10]",8,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",7,,,,,,,,,,,,,,,,,,9,21,183.34202218055725,103.95079135894775,287.292813539505,148545,11112,111112,0.797208603983729,0.6001610159873962,0.9079138040542604,0.7517845460256788,0.5659644603729248,0.9079138040542604,0.6335452041184343,0.5124567151069641,0.9418424963951112,0.5974465794005576,0.4832574725151062,0.9418424963951112,1.37603270156947,0.966026782989502,0.8591609597206116,1.8793501299882989,1.3193745613098145,0.8591609597206116,1.2630615647292838,0.8868656158447266,0.8813371658325195,1.7250570923576154,1.2112581729888916,0.8813371658325195,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",intermediate_fusion,two_stage_8_train_1_validation_then_9_train_1_test,8,"[1, 2, 3, 4, 5, 6, 7, 10]",9,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",8,,,,,,,,,,,,,,,,,,19,31,255.44145917892456,184.5514395236969,439.9928987026215,148545,11122,111122,1.3491459228793317,1.0304410457611084,0.8145945072174072,1.3336035881729915,1.0185703039169312,0.8145945072174072,1.2223121719543264,0.9471785426139832,0.847815990447998,1.2082309131405238,0.9362668991088868,0.847815990447998,1.2679528386403949,1.002372980117798,0.7670532464981079,1.1957062216179326,0.9452587962150574,0.7670532464981079,1.1009377946942571,0.8818386793136597,0.8243791460990906,1.0382074839362472,0.8315924406051636,0.8243791460990906,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",intermediate_fusion,two_stage_8_train_1_validation_then_9_train_1_test,9,"[1, 2, 3, 4, 5, 6, 7, 8]",10,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",9,,,,,,,,,,,,,,,,,,17,29,252.8173396587372,169.99193930625916,422.80927896499634,148545,11132,111132,0.6437389011722544,0.4685176908969879,0.901706337928772,0.5358848901845495,0.3900207579135895,0.901706337928772,0.4548857450083595,0.3336560130119324,0.950748324394226,0.3786728326790491,0.2777543067932129,0.950748324394226,1.46325972297341,0.990463137626648,0.7819040417671204,1.4464026386553404,0.9790528416633606,0.7819041013717651,1.3837726083233548,0.8912636041641235,0.804955244064331,1.3678313129082127,0.8809961080551147,0.804955244064331,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",intermediate_fusion,two_stage_8_train_1_validation_then_9_train_1_test,10,"[2, 3, 4, 5, 6, 7, 8, 9]",1,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",10,,,,,,,,,,,,,,,,,,11,23,206.9410309791565,126.83882880210876,333.77985978126526,148545,11142,111142,0.7858104352827594,0.6290953159332275,0.8976391553878784,0.715455590731287,0.5727713704109192,0.8976391553878784,0.6676778996673762,0.5788470506668091,0.9261020421981812,0.6078995669258433,0.5270218253135681,0.926102101802826,0.7298647173199506,0.5865311622619629,0.8736454248428345,0.607580967519163,0.4882619082927704,0.8736454844474792,0.6251787883621034,0.5256929993629456,0.906969666481018,0.5204344620829581,0.4376167953014374,0.906969666481018,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",late_fusion,two_stage_8_train_1_validation_then_9_train_1_test,1,"[3, 4, 5, 6, 7, 8, 9, 10]",2,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",1,,,,,,,,,0.1377748697996139,0.1300539970397949,0.1371152251958847,0.140386089682579,0.1080544218420982,0.2047585248947143,0.1489520967006683,0.1508195847272873,0.0435235612094402,11,23,213.51374340057373,132.21463251113892,345.72837591171265,140561,12052,112052,0.9838809332665664,0.7269216775894165,0.9037986397743224,0.8957926090358012,0.6618392467498779,0.9037986397743224,0.8569457659169345,0.6019434332847595,0.9271377325057985,0.7802219493239787,0.548050582408905,0.9271377921104432,0.8452166067509415,0.6629292368888855,0.8815774321556091,0.7695430619161081,0.6035761833190918,0.8815774321556091,0.7468313994509956,0.6041275858879089,0.9075422286987304,0.6799663979979533,0.5500390529632568,0.9075422286987304,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",late_fusion,two_stage_8_train_1_validation_then_9_train_1_test,2,"[1, 4, 5, 6, 7, 8, 9, 10]",3,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",2,,,,,,,,,0.1256142258644104,0.1440815180540084,0.1413981169462204,0.1439809054136276,0.1303464323282241,0.2184795290231704,0.1401594281196594,0.1663301140069961,0.0509214140474796,13,25,230.1114890575409,145.79397559165955,375.9054646492005,140561,12062,112062,0.7923386047834139,0.6150444746017456,0.9361879229545592,0.8090034221062822,0.6279802918434143,0.9361879229545592,0.6014142039430372,0.491457849740982,0.9632354974746704,0.6140632988533862,0.5017942786216736,0.9632354974746704,1.439019353925968,1.1118392944335938,0.7942075729370117,1.3101818866985264,1.0122946500778198,0.7942075729370117,1.2959447534789124,1.019547939300537,0.8333640098571777,1.17991676376439,0.9282663464546204,0.8333640098571777,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",late_fusion,two_stage_8_train_1_validation_then_9_train_1_test,3,"[1, 2, 5, 6, 7, 8, 9, 10]",4,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",3,,,,,,,,,0.130706325173378,0.1254586428403854,0.1087938547134399,0.1071713343262672,0.1385212689638137,0.2068923711776733,0.1345617473125457,0.1648708283901214,0.0520045235753059,16,28,245.3435890674591,167.1092870235443,412.4528760910034,140561,12072,112072,1.012910707791772,0.788117527961731,0.8917571306228638,0.988168883438013,0.7688666582107544,0.8917571306228638,0.7933883684233177,0.6769099235534668,0.9335907101631165,0.7740087230052831,0.6603754758834839,0.9335907101631165,1.21550171136206,0.9539830684661864,0.8498268127441406,1.2410667209594768,0.974047601222992,0.8498268127441406,0.974049990551942,0.7918499708175659,0.9035629630088806,0.9945366750660594,0.808504581451416,0.9035629630088806,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",late_fusion,two_stage_8_train_1_validation_then_9_train_1_test,4,"[1, 2, 3, 6, 7, 8, 9, 10]",5,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",4,,,,,,,,,0.1349914968013763,0.111299879848957,0.1288209855556488,0.1246753558516502,0.1470370888710022,0.1921644806861877,0.1423568427562713,0.150215670466423,0.0389437265694141,11,23,209.03344893455505,124.22604060173036,333.2594895362854,140561,12082,112082,1.187951654574359,0.9223812222480774,0.8595598936080933,1.1589341325351463,0.8998507261276245,0.8595598936080933,0.9388682235861248,0.8055418729782104,0.9120708703994752,0.915935065462436,0.785865306854248,0.9120708703994752,2.5129547163150394,2.128594398498535,0.333766758441925,2.4515720967772947,2.076600313186645,0.3337666988372803,2.428107235326796,2.097388505935669,0.377996563911438,2.3687973339816897,2.046157121658325,0.377996563911438,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",late_fusion,two_stage_8_train_1_validation_then_9_train_1_test,5,"[1, 2, 3, 4, 7, 8, 9, 10]",6,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",5,,,,,,,,,0.1331211179494857,0.1353877633810043,0.1425786167383194,0.1420293599367141,0.1398033648729324,0.2309105545282364,0.1537669599056244,0.1582071930170059,0.0454378612339496,13,25,213.527001619339,135.57018947601318,349.0971910953522,140561,12092,112092,0.808186045890729,0.6189003586769104,0.9304233193397522,0.7884448816390094,0.6037828326225281,0.9304233193397522,0.5932151242392383,0.4771868288516998,0.962514340877533,0.5787248849877806,0.4655307829380035,0.962514340877533,1.1987814836076982,0.9152252674102784,0.8569875955581665,1.1694994945712585,0.8928694128990173,0.8569875955581665,0.9763594454423838,0.8153232336044312,0.9049081802368164,0.9525102602789036,0.7954075932502747,0.9049082398414612,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",late_fusion,two_stage_8_train_1_validation_then_9_train_1_test,6,"[1, 2, 3, 4, 5, 8, 9, 10]",7,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",6,,,,,,,,,0.1335858851671219,0.1418615877628326,0.107553482055664,0.1263904124498367,0.1427433639764785,0.1919943243265152,0.1577050685882568,0.1488230973482132,0.038322813808918,10,22,193.44561886787412,114.10596251487732,307.55158138275146,140561,12102,112102,1.0921142335256024,0.8119829297065735,0.9112840294837952,1.491581659008149,1.108985424041748,0.9112840294837952,0.876608936079407,0.7231237292289734,0.9428419470787048,1.1972500425136812,0.9876239895820618,0.9428419470787048,1.251101866498422,1.015475869178772,0.8332651853561401,1.2205419327167577,0.9906713962554932,0.8332651853561401,1.0967171884241114,0.9059405326843262,0.871876060962677,1.0699282882403516,0.8838116526603699,0.871876060962677,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",late_fusion,two_stage_8_train_1_validation_then_9_train_1_test,7,"[1, 2, 3, 4, 5, 6, 9, 10]",8,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",7,,,,,,,,,0.1320269107818603,0.1264081746339798,0.1225060895085334,0.1281978487968444,0.1383266448974609,0.2001503705978393,0.1344224363565445,0.1712510138750076,0.0847897976636886,32,44,331.9385461807251,268.125412940979,600.0639591217041,140561,12112,112112,0.6489230716324402,0.4994117319583893,0.9389849305152892,0.6119481315589256,0.4709557890892029,0.9389849305152892,0.4327166854071936,0.3619469702243805,0.9728695154190063,0.4080610621259459,0.3413236737251282,0.9728695154190063,1.25945383397836,0.9728198051452636,0.8820140957832336,1.720129811689013,1.3286525011062622,0.8820140957832336,0.990817588593363,0.8457741737365723,0.9269781112670898,1.3532335392014077,1.1551367044448853,0.9269781112670898,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",late_fusion,two_stage_8_train_1_validation_then_9_train_1_test,8,"[1, 2, 3, 4, 5, 6, 7, 10]",9,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",8,,,,,,,,,0.1372763514518737,0.1303764134645462,0.132095068693161,0.122134193778038,0.1342052966356277,0.2009476870298385,0.1430840045213699,0.1488508135080337,0.0990970805287361,34,46,338.3510158061981,278.87583017349243,617.2268459796906,140561,12122,112122,1.0679427036996485,0.7548189759254456,0.8838282227516174,1.05563978366652,0.7461233735084534,0.8838282227516174,0.8652847998674147,0.6415079236030579,0.9237353801727296,0.8553164969348446,0.6341174840927124,0.9237354397773744,1.1397060716400855,0.8751773834228516,0.81179279088974,1.0747668168641624,0.8253106474876404,0.81179279088974,1.0245782449685656,0.7773023843765259,0.8478959798812866,0.966198915461139,0.7330126166343689,0.8478959202766418,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",late_fusion,two_stage_8_train_1_validation_then_9_train_1_test,9,"[1, 2, 3, 4, 5, 6, 7, 8]",10,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",9,,,,,,,,,0.1581176370382309,0.1487665623426437,0.1527651995420456,0.1497428268194198,0.1190582439303398,0.1969858855009079,0.143676295876503,0.144164890050888,0.0340335331857204,4,16,147.4234344959259,67.38632869720459,214.8097631931305,140561,12132,112132,1.0676346854264214,0.8026832342147827,0.7296344041824341,0.8887599021156113,0.6681991815567017,0.7296344041824341,0.9770236643050312,0.7877960205078125,0.7727906107902527,0.813330152875383,0.6558062434196472,0.7727906107902527,1.789740155076393,1.0900835990905762,0.6737242937088013,1.7691221459001234,1.077525615692139,0.6737242937088013,1.719023318666806,1.020882487297058,0.6989986896514893,1.699220012795867,1.0091217756271362,0.6989986896514893,phase_d_fusion_fold_results_1_3.csv
G2,Global,"EDA, skin temperature, respiratory and pulse/oxygenation signals.",8,"[""left wrist electrodermal"", ""right wrist electrodermal"", ""left wrist Temperature"", ""right wrist Temperature"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate"", ""SpO2""]",late_fusion,two_stage_8_train_1_validation_then_9_train_1_test,10,"[2, 3, 4, 5, 6, 7, 8, 9]",1,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",10,,,,,,,,,0.1337295472621917,0.1335662752389907,0.0956986397504806,0.1300104260444641,0.1401813477277755,0.1813064962625503,0.1460359394550323,0.1651276051998138,0.0634167045354843,20,32,254.5938875675201,182.4035747051239,436.997462272644,140561,12142,112142,0.739582912462858,0.6030248403549194,0.9093282222747804,0.6733669527280051,0.5490351915359497,0.9093282222747804,0.599378758916912,0.5234725475311279,0.9404473304748536,0.5457154651467183,0.4766052663326263,0.9404473304748536,0.97326255193691,0.7771406769752502,0.7753190994262695,0.8101990838347232,0.6469360589981079,0.7753192186355591,0.8849480379873974,0.728381872177124,0.8135975003242493,0.7366810972071913,0.6063466668128967,0.813597559928894,phase_d_fusion_fold_results_1_3.csv
G3,Hexoskin,"PDF lists 5 signals, but only 4 are identifiable here; Waist Acceleration is used as hip/waist proxy.",4,"[""Waist Acceleration"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate""]",early_fusion,two_stage_8_train_1_validation_then_9_train_1_test,1,"[3, 4, 5, 6, 7, 8, 9, 10]",2,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",1,,,,,,,,,,,,,,,,,,6,18,28.325714826583862,12.643149137496948,40.96886396408081,17953,20052,120052,1.3024140611878332,0.945344626903534,0.8314245939254761,1.1858069246201557,0.8607064485549927,0.8314245939254761,1.168206436314785,0.8305093050003052,0.8645948767662048,1.0636151576392072,0.7561524510383606,0.8645948767662048,0.9033241725529858,0.7019101977348328,0.864734947681427,0.8224480578361407,0.6390670537948608,0.864734947681427,0.8266629682606854,0.667390763759613,0.8867194652557373,0.7526505443886534,0.6076382994651794,0.8867194652557373,phase_d_fusion_fold_results_1_3.csv
G3,Hexoskin,"PDF lists 5 signals, but only 4 are identifiable here; Waist Acceleration is used as hip/waist proxy.",4,"[""Waist Acceleration"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate""]",early_fusion,two_stage_8_train_1_validation_then_9_train_1_test,2,"[1, 4, 5, 6, 7, 8, 9, 10]",3,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",2,,,,,,,,,,,,,,,,,,24,36,49.83755016326904,35.24983072280884,85.08738088607788,17953,20062,120062,1.2203349542444657,0.9263520240783693,0.8486301302909851,1.246001619861462,0.945835530757904,0.8486301302909851,0.956451302576422,0.7695370316505432,0.9070162773132324,0.9765678100441572,0.7857221364974976,0.9070162773132324,1.698160407546982,1.27415132522583,0.7134149670600891,1.54612151010659,1.1600745916366575,0.7134149074554443,1.3397264790720556,1.0233863592147827,0.8219146728515625,1.2197787027080025,0.9317610859870912,0.8219146728515625,phase_d_fusion_fold_results_1_3.csv
G3,Hexoskin,"PDF lists 5 signals, but only 4 are identifiable here; Waist Acceleration is used as hip/waist proxy.",4,"[""Waist Acceleration"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate""]",early_fusion,two_stage_8_train_1_validation_then_9_train_1_test,3,"[1, 2, 5, 6, 7, 8, 9, 10]",4,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",3,,,,,,,,,,,,,,,,,,3,15,23.93391704559326,8.980267763137817,32.91418480873108,17953,20072,120072,1.3520413471084276,1.0480380058288574,0.8071423172950745,1.3190158594087589,1.0224382877349854,0.8071422576904297,1.1977528612122177,0.951233983039856,0.848646879196167,1.1684960033199858,0.9279987215995787,0.848646879196167,1.5932900756220392,1.2383785247802734,0.7419694662094116,1.6268008597059114,1.2644245624542236,0.7419694662094116,1.4994668012901742,1.2246015071868896,0.7714638113975525,1.5310042826407624,1.2503578662872314,0.7714637517929077,phase_d_fusion_fold_results_1_3.csv
G3,Hexoskin,"PDF lists 5 signals, but only 4 are identifiable here; Waist Acceleration is used as hip/waist proxy.",4,"[""Waist Acceleration"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate""]",early_fusion,two_stage_8_train_1_validation_then_9_train_1_test,4,"[1, 2, 3, 6, 7, 8, 9, 10]",5,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",4,,,,,,,,,,,,,,,,,,14,26,37.330156087875366,22.68225407600403,60.0124101638794,17953,20082,120082,1.4072219456763049,1.1468809843063354,0.8029307723045349,1.3728485615364128,1.1188666820526123,0.8029307126998901,1.12547318785636,0.9890148639678956,0.8736445903778076,1.0979817406746433,0.9648566246032716,0.8736445903778076,2.020505806510302,1.4952542781829834,0.5692976713180542,1.97115209661696,1.4587305784225464,0.5692976117134094,1.7774387208486455,1.343862771987915,0.6666915416717529,1.734022224908623,1.3110368251800537,0.6666915416717529,phase_d_fusion_fold_results_1_3.csv
G3,Hexoskin,"PDF lists 5 signals, but only 4 are identifiable here; Waist Acceleration is used as hip/waist proxy.",4,"[""Waist Acceleration"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate""]",early_fusion,two_stage_8_train_1_validation_then_9_train_1_test,5,"[1, 2, 3, 4, 7, 8, 9, 10]",6,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",5,,,,,,,,,,,,,,,,,,13,25,36.0321147441864,21.14097046852112,57.17308521270752,17953,20092,120092,0.7893695045213451,0.6273403167724609,0.9336254596710204,0.770087994402638,0.6120166182518005,0.9336254596710204,0.6596231960686181,0.5407578945159912,0.9536517858505248,0.6435108546147009,0.527549147605896,0.9536518454551696,1.469854061641636,1.006916642189026,0.7849982380867004,1.433950603256809,0.9823212623596193,0.7849982380867004,1.306752746059524,0.8837878704071045,0.8296624422073364,1.274833382210066,0.8621999621391296,0.8296624422073364,phase_d_fusion_fold_results_1_3.csv
G3,Hexoskin,"PDF lists 5 signals, but only 4 are identifiable here; Waist Acceleration is used as hip/waist proxy.",4,"[""Waist Acceleration"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate""]",early_fusion,two_stage_8_train_1_validation_then_9_train_1_test,6,"[1, 2, 3, 4, 5, 8, 9, 10]",7,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",6,,,,,,,,,,,,,,,,,,6,18,27.56987261772156,12.629090309143066,40.198962926864624,17953,20102,120102,1.0751630482003434,0.8250409364700317,0.9140166640281676,1.468430261100921,1.126819729804993,0.9140166640281676,0.8676333956436584,0.6874291300773621,0.9440064430236816,1.1849914456312236,0.9388731122016908,0.9440064430236816,1.5751375683241506,1.4016791582107544,0.7357116937637329,1.536662675448273,1.367441177368164,0.7357116937637329,1.5204105921873372,1.3661649227142334,0.7537575960159302,1.4832725044522297,1.3327943086624146,0.7537575960159302,phase_d_fusion_fold_results_1_3.csv
G3,Hexoskin,"PDF lists 5 signals, but only 4 are identifiable here; Waist Acceleration is used as hip/waist proxy.",4,"[""Waist Acceleration"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate""]",early_fusion,two_stage_8_train_1_validation_then_9_train_1_test,7,"[1, 2, 3, 4, 5, 6, 9, 10]",8,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",7,,,,,,,,,,,,,,,,,,20,32,44.7842173576355,30.195539712905884,74.97975707054138,17953,20112,120112,0.7899454672014968,0.5414286255836487,0.909584105014801,0.7449351397064964,0.510578453540802,0.9095841646194458,0.6501970890991471,0.4673977494239807,0.938745141029358,0.6131493493396548,0.440765768289566,0.9387452006340028,1.3708028457559749,1.0526198148727417,0.8602294921875,1.872207469422989,1.4376413822174072,0.8602294921875,1.1965730789286786,0.9135583639144896,0.893501341342926,1.6342488227409335,1.247714638710022,0.893501341342926,phase_d_fusion_fold_results_1_3.csv
G3,Hexoskin,"PDF lists 5 signals, but only 4 are identifiable here; Waist Acceleration is used as hip/waist proxy.",4,"[""Waist Acceleration"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate""]",early_fusion,two_stage_8_train_1_validation_then_9_train_1_test,8,"[1, 2, 3, 4, 5, 6, 7, 10]",9,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",8,,,,,,,,,,,,,,,,,,11,23,33.40963292121887,18.85133552551269,52.26096844673157,17953,20122,120122,1.5379460346839142,1.116657257080078,0.7590721845626831,1.5202287578356466,1.1037931442260742,0.7590721249580383,1.329628486085772,1.0047883987426758,0.819920003414154,1.314311049606638,0.9932130575180054,0.819920003414154,1.105646395478967,0.8696947693824768,0.8228737115859985,1.0426476945244525,0.8201404213905334,0.8228737711906433,0.9840885835584464,0.7828987240791321,0.8596802353858948,0.9280160897829118,0.7382897734642029,0.8596802949905396,phase_d_fusion_fold_results_1_3.csv
G3,Hexoskin,"PDF lists 5 signals, but only 4 are identifiable here; Waist Acceleration is used as hip/waist proxy.",4,"[""Waist Acceleration"", ""Breath Frequency"", ""Minute Ventilation"", ""Heart Rate""]",early_fusion,two_stage_8_train_1_validation_then_9_train_1_test,9,"[1, 2, 3, 4, 5, 6, 7, 8]",10,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",9,,,,,,,,,,,,,,,,,,24,36,50.47277808189392,35.74779176712036,86.22056984901428,17953,20132,120132,0.8598917707828247,0.6177724003791809,0.8246145248413086,0.7158228521575215,0.5142689347267151,0.8246145248413086,0.6580691102107383,0.5501161217689514,0.8969236016273499,0.5478140806272153,0.4579479396343231,0.8969236612319946,1.4919744209622985,1.197034239768982,0.7732602953910828,1.4747866492418014,1.1832443475723269,0.7732602953910828,1.3011733372043626,1.1321357488632202,0.8275452852249146,1.2861836972956415,1.119093656539917,0.8275452256202698,phase_d_fusion_fold_results_1_3.csv
